Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR
2003-10-17,1.1579,127.2,1.9466,0.58394,31.835,7.4288,15.6466,0.6936,256.65,3.4539,0.6435,0.4272,4.5763,38824,N/A,8.986,235.6,41.275,1.5514,89.11,8.2445,N/A,N/A,1670000,N/A,1.6813,N/A,1.5287,N/A,8.9693,N/A,N/A,1357.7,N/A,N/A,1.9453,N/A,2.0156,N/A,8.3192
2003-10-16,1.1615,127.45,1.9464,0.58445,32.035,7.4284,15.6466,0.6947,257.35,3.4524,0.6447,0.4275,4.6155,38683,N/A,8.942,235.69,41.19,1.5487,89,8.25,N/A,N/A,1644175,N/A,1.6882,N/A,1.538,N/A,8.9955,N/A,N/A,1364.41,N/A,N/A,1.9519,N/A,2.0205,N/A,8.136
2003-10-15,1.1669,127.71,1.9464,0.58449,32.022,7.4281,15.6466,0.69905,256.34,3.4524,0.6466,0.4283,4.5554,38763,N/A,8.9634,235.68,41.185,1.5455,88.87,8.2655,N/A,N/A,1643000,N/A,1.6936,N/A,1.5496,N/A,9.0355,N/A,N/A,1365.8,N/A,N/A,1.9652,N/A,2.0281,N/A,8.1402
2003-10-14,1.1634,127.79,1.9464,0.58445,32.105,7.4291,15.6466,0.702,255.48,3.4524,0.6463,0.4284,4.5289,38786,N/A,8.959,235.65,41.26,1.5467,88.87,8.2375,N/A,N/A,1642000,N/A,1.6996,N/A,1.5474,N/A,9.0204,N/A,N/A,1360.6,N/A,N/A,1.9588,N/A,2.029,N/A,8.1754
2003-10-13,1.1688,126.82,1.9471,0.58435,32.073,7.4303,15.6466,0.70435,256.7,3.4524,0.6473,0.4289,4.5183,38797,N/A,9.006,235.65,41.278,1.5493,88.82,8.225,N/A,N/A,1646000,N/A,1.6948,N/A,1.5458,N/A,9.0416,N/A,N/A,1340.67,N/A,N/A,1.9541,N/A,2.0142,N/A,8.1615
2003-10-10,1.1788,127.85,1.9473,0.58449,32.105,7.4292,15.6466,0.70845,254.45,3.4524,0.6514,0.4296,4.5466,38591,N/A,9.002,235.8,41.27,1.55,89.17,8.227,N/A,N/A,1641000,N/A,1.7056,N/A,1.5676,N/A,9.1177,N/A,N/A,1352.26,N/A,N/A,1.9654,N/A,2.0326,N/A,8.1512
2003-10-09,1.1788,128.63,1.9474,0.58449,32.117,7.4287,15.6466,0.7087,253.7,3.4525,0.6521,0.4297,4.5095,38702,N/A,8.9784,235.775,41.25,1.5498,89.79,8.219,N/A,N/A,1634000,N/A,1.7039,N/A,1.5709,N/A,9.1174,N/A,N/A,1354.03,N/A,N/A,1.9598,N/A,2.0301,N/A,8.1335
2003-10-08,1.1781,129.36,1.9483,0.58449,31.969,7.4288,15.6466,0.7083,253.99,3.4524,0.6523,0.4296,4.5338,38615,N/A,8.9845,235.77,41.34,1.5492,89.73,8.213,N/A,N/A,1626000,N/A,1.7038,N/A,1.5675,N/A,9.1126,N/A,N/A,1354.7,N/A,N/A,1.9705,N/A,2.0318,N/A,8.0963
2003-10-07,1.1768,129.92,1.9477,0.58449,31.92,7.4292,15.6466,0.70455,253.96,3.4526,0.6519,0.4291,4.5599,38602,N/A,8.9682,235.74,41.31,1.5494,89.6,8.203,N/A,N/A,1622000,N/A,1.7071,N/A,1.5723,N/A,9.0748,N/A,N/A,1354.56,N/A,N/A,1.9693,N/A,2.0279,N/A,8.0313
2003-10-06,1.1579,128.66,1.9475,0.58439,31.84,7.4287,15.6466,0.6952,253.35,3.4524,0.6459,0.4275,4.5417,38376,N/A,8.971,235.67,41.24,1.5468,88.84,8.164,N/A,N/A,1581000,N/A,1.7013,N/A,1.5589,N/A,8.9279,N/A,N/A,1333.26,N/A,N/A,1.9477,N/A,2.0001,N/A,8.1052
2003-10-03,1.1686,129.29,1.9475,0.58452,31.967,7.4287,15.6466,0.7002,253.81,3.4524,0.6495,0.4284,4.5426,38505,N/A,8.9883,235.67,41.225,1.544,89.26,8.158,N/A,N/A,1628000,N/A,1.7081,N/A,1.5663,N/A,9.0069,N/A,N/A,1342.14,N/A,N/A,1.9577,N/A,2.0154,N/A,8.0104
2003-10-02,1.1692,129.68,1.9475,0.58449,31.959,7.4279,15.6466,0.7015,253.85,3.4524,0.6496,0.4285,4.5678,38510,N/A,8.988,235.7,41.195,1.5411,88.86,8.181,N/A,N/A,1651778,N/A,1.7131,N/A,1.5793,N/A,9.0377,N/A,N/A,1344.64,N/A,N/A,1.9577,N/A,2.0176,N/A,8.0444
2003-10-01,1.1671,129.64,1.9479,0.58445,31.891,7.427,15.6466,0.7047,253.95,3.4524,0.6495,0.4289,4.571,38430,N/A,9.085,235.45,41.275,1.5396,89.07,8.2325,N/A,N/A,1629000,N/A,1.7134,N/A,1.5731,N/A,9.0368,N/A,N/A,1344.27,N/A,N/A,1.958,N/A,2.017,N/A,8.1537
2003-09-30,1.1652,128.8,1.9489,0.58445,31.844,7.4256,15.6466,0.6986,254.96,3.4524,0.6482,0.4281,4.6227,38435,N/A,8.9625,235.495,41.165,1.5404,89.08,8.184,N/A,N/A,1628000,N/A,1.7101,N/A,1.5717,N/A,9.0254,N/A,N/A,1340.15,N/A,N/A,1.9538,N/A,2.0125,N/A,8.1393
2003-09-29,1.1413,127.36,1.9483,0.5848,31.735,7.4261,15.6466,0.6931,253.71,3.4524,0.6406,0.4266,4.551,38183,N/A,8.9038,235.46,41.135,1.5425,88.33,8.0875,N/A,N/A,1591000,N/A,1.7023,N/A,1.554,N/A,8.8467,N/A,N/A,1313.12,N/A,N/A,1.9427,N/A,1.9764,N/A,8.1771
2003-09-26,1.1487,128.77,1.9474,0.5848,31.7,7.4271,15.6466,0.69165,254.58,3.4524,0.6436,0.4267,4.54,38284,N/A,8.934,235.37,41.275,1.5433,88.71,8.083,N/A,N/A,1575000,N/A,1.7018,N/A,1.5557,N/A,8.9089,N/A,N/A,1321.58,N/A,N/A,1.9493,N/A,1.9895,N/A,8.27
2003-09-25,1.1493,128.35,1.9465,0.58428,31.87,7.4279,15.6466,0.69335,254.2,3.4528,0.6441,0.4269,4.499,38220,N/A,8.8848,235.37,41.31,1.5495,89.32,8.0445,N/A,N/A,1579876,N/A,1.6852,N/A,1.5516,N/A,8.9229,N/A,N/A,1323.59,N/A,N/A,1.9209,N/A,1.9909,N/A,8.1805
2003-09-24,1.1466,127.81,1.9469,0.58418,31.75,7.4293,15.6466,0.693,253.42,3.4527,0.6429,0.4268,4.4755,38272,N/A,8.9385,235.36,41.23,1.5533,88.73,8.078,N/A,N/A,1551553,N/A,1.694,N/A,1.555,N/A,8.899,N/A,N/A,1319.11,N/A,N/A,1.9246,N/A,1.9856,N/A,8.2039
2003-09-23,1.1464,127.93,1.9473,0.58421,31.86,7.4277,15.6466,0.6936,254.7,3.4534,0.6431,0.4269,4.4933,38275,N/A,9.03,235.375,41.23,1.5533,88.44,8.1385,N/A,N/A,1552100,N/A,1.693,N/A,1.5495,N/A,8.8814,N/A,N/A,1318.93,N/A,N/A,1.9273,N/A,1.9852,N/A,8.242
2003-09-22,1.1468,128.36,1.947,0.58421,31.96,7.4275,15.6466,0.6968,255.04,3.4534,0.6438,0.4273,4.508,38310,N/A,9.063,235.255,41.25,1.5535,88.96,8.17,N/A,N/A,1555000,N/A,1.6895,N/A,1.5385,N/A,8.9389,N/A,N/A,1320.54,N/A,N/A,1.9195,N/A,1.9794,N/A,8.3525
2003-09-19,1.1312,129.92,1.947,0.58421,32.173,7.4282,15.6466,0.6951,255.35,3.4532,0.6412,0.4266,4.4984,38127,N/A,9.0375,235.265,41.23,1.5597,88.54,8.157,N/A,N/A,1547258,N/A,1.6897,N/A,1.5341,N/A,8.8221,N/A,N/A,1321.13,N/A,N/A,1.9218,N/A,1.9767,N/A,8.315
2003-09-18,1.129,130.15,1.9469,0.58462,32.548,7.4277,15.6466,0.699,256.24,3.4531,0.6421,0.4269,4.5124,38100,N/A,9.0318,235.235,41.39,1.5583,88.88,8.176,N/A,N/A,1550000,N/A,1.691,N/A,1.5415,N/A,8.8052,N/A,N/A,1320.87,N/A,N/A,1.9341,N/A,1.975,N/A,8.354
2003-09-17,1.1212,130.58,1.9465,0.58391,32.743,7.4286,15.6466,0.7002,255.2,3.4532,0.6398,0.4269,4.5247,38027,N/A,9.0783,235.23,41.31,1.5493,89.17,8.209,N/A,N/A,1542063,N/A,1.6894,N/A,1.5338,N/A,8.7447,N/A,N/A,1312.98,N/A,N/A,1.9182,N/A,1.9632,N/A,8.3043
2003-09-16,1.1235,130.64,1.9465,0.58391,32.736,7.4267,15.6466,0.7048,254.89,3.4528,0.6406,0.4273,4.497,37960,N/A,9.1464,235.24,41.305,1.5575,89.02,8.27,N/A,N/A,1542850,N/A,1.6937,N/A,1.5362,N/A,8.7621,N/A,N/A,1314.44,N/A,N/A,1.9175,N/A,1.9669,N/A,8.437
2003-09-15,1.1281,132.54,1.9464,0.5835,32.709,7.4269,15.6466,0.7038,254.85,3.453,0.6424,0.4275,4.452,38100,N/A,9.142,235.19,41.454,1.5574,89.03,8.277,N/A,N/A,1550000,N/A,1.7004,N/A,1.5434,N/A,8.7984,N/A,N/A,1322.98,N/A,N/A,1.9282,N/A,1.9793,N/A,8.3592
2003-09-12,1.1172,130.79,1.9463,0.5835,32.612,7.4295,15.6466,0.701,255.41,3.4532,0.6387,0.4268,4.4472,37960,N/A,9.095,235.19,41.425,1.5561,88.34,8.2585,N/A,N/A,1536000,N/A,1.6934,N/A,1.5327,N/A,8.7134,N/A,N/A,1306.01,N/A,N/A,1.9249,N/A,1.957,N/A,8.2583
2003-09-11,1.1217,131.33,1.9465,0.58316,32.725,7.4295,15.6466,0.7036,255.4,3.4532,0.6403,0.4272,4.4324,38032,N/A,9.084,235.165,41.475,1.5532,89.18,8.26,N/A,N/A,1555000,N/A,1.7025,N/A,1.5345,N/A,8.7482,N/A,N/A,1311.55,N/A,N/A,1.9284,N/A,1.9657,N/A,8.2217
2003-09-10,1.1172,130.51,1.9464,0.58258,32.845,7.4259,15.6466,0.703,256.34,3.4532,0.6385,0.4275,4.4253,37891,N/A,9.1555,235.12,41.59,1.5501,89.71,8.283,N/A,N/A,1549000,N/A,1.6982,N/A,1.528,N/A,8.7132,N/A,N/A,1306.01,N/A,N/A,1.9182,N/A,1.9543,N/A,8.3534
2003-09-09,1.1135,129.57,1.9465,0.58245,32.785,7.4293,15.6466,0.7025,256.22,3.4531,0.637,0.4269,4.4257,37679,N/A,9.1328,235.01,41.64,1.5437,89.75,8.256,N/A,N/A,1542000,N/A,1.7038,N/A,1.5253,N/A,8.6847,N/A,N/A,1301.68,N/A,N/A,1.92,N/A,1.9555,N/A,8.3506
2003-09-08,1.1071,129.41,1.947,0.58265,32.886,7.4279,15.6466,0.6985,256.36,3.4533,0.6353,0.4261,4.4239,37657,N/A,9.1285,235.105,41.77,1.5383,89.15,8.2475,N/A,N/A,1530000,N/A,1.7129,N/A,1.5195,N/A,8.6347,N/A,N/A,1296.91,N/A,N/A,1.9212,N/A,1.9438,N/A,8.3226
2003-09-05,1.0923,127.64,1.9468,0.58265,32.617,7.4264,15.6466,0.6919,255.55,3.4533,0.6301,0.4248,4.4407,37463,N/A,9.12,235.18,41.75,1.5405,88.3,8.2365,N/A,N/A,1512000,N/A,1.6993,N/A,1.5002,N/A,8.5192,N/A,N/A,1278.59,N/A,N/A,1.9122,N/A,1.9183,N/A,8.0827
2003-09-04,1.0818,126.39,1.9467,0.58292,32.43,7.4255,15.6466,0.6887,255.85,3.4531,0.6264,0.4241,4.3653,37338,N/A,9.13,235.125,41.915,1.5379,87.97,8.1925,N/A,N/A,1500000,N/A,1.6943,N/A,1.4965,N/A,8.4373,N/A,N/A,1268.9,N/A,N/A,1.9057,N/A,1.9,N/A,7.8709
2003-09-03,1.0783,125.4,1.9469,0.58312,32.39,7.4257,15.6466,0.69,256.88,3.4533,0.625,0.4241,4.3467,37283,N/A,9.149,235.035,41.935,1.5318,88.42,8.235,N/A,N/A,1503000,N/A,1.6938,N/A,1.5051,N/A,8.4092,N/A,N/A,1265.92,N/A,N/A,1.9079,N/A,1.896,N/A,7.8866
2003-09-02,1.0849,126.94,1.9469,0.58333,32.428,7.426,15.6466,0.6921,257.58,3.4529,0.6277,0.4246,4.356,37298,N/A,9.181,235.04,41.975,1.5359,88.68,8.225,N/A,N/A,1508600,N/A,1.692,N/A,1.5072,N/A,8.4616,N/A,N/A,1277.42,N/A,N/A,1.9014,N/A,1.9078,N/A,7.9682
2003-09-01,1.0965,127.58,1.9464,0.58394,32.458,7.4253,15.6466,0.6981,257.48,3.4525,0.6316,0.4257,4.3589,37302,N/A,9.1713,235.05,42.005,1.537,88.16,8.225,N/A,N/A,1525500,N/A,1.6981,N/A,1.5118,N/A,8.5518,N/A,N/A,1288.88,N/A,N/A,1.9016,N/A,1.9216,N/A,8.0598
2003-08-29,1.0927,127.26,1.9464,0.58428,32.44,7.4261,15.6466,0.6926,257.46,3.4523,0.6299,0.4249,4.359,37200,N/A,9.23,235.105,42.005,1.5369,88.01,8.247,N/A,N/A,1529000,N/A,1.7012,N/A,1.5263,N/A,8.5222,N/A,N/A,1287.47,N/A,N/A,1.9016,N/A,1.9162,N/A,8.0037
2003-08-28,1.0828,127.11,1.9464,0.58445,32.55,7.4297,15.6466,0.69035,256.6,3.4524,0.6274,0.4244,4.343,37020,N/A,9.22,235.12,42.045,1.5415,87,8.2785,N/A,N/A,1523000,N/A,1.6941,N/A,1.5225,N/A,8.4449,N/A,N/A,1275.59,N/A,N/A,1.8997,N/A,1.901,N/A,7.9297
2003-08-27,1.0907,128.62,1.9462,0.58445,32.57,7.4307,15.6466,0.6943,257.86,3.4525,0.6302,0.4251,4.357,36930,N/A,9.267,235.01,41.99,1.5372,89.16,8.333,N/A,N/A,1531000,N/A,1.7039,N/A,1.5269,N/A,8.5065,N/A,N/A,1284.74,N/A,N/A,1.9089,N/A,1.9109,N/A,8.0368
2003-08-26,1.0816,127.06,1.9462,0.58466,32.35,7.4311,15.6466,0.6918,256.55,3.4524,0.6271,0.4244,4.358,36650,N/A,9.278,234.96,41.93,1.537,88.89,8.323,N/A,N/A,1506000,N/A,1.6809,N/A,1.5163,N/A,8.4355,N/A,N/A,1265.31,N/A,N/A,1.8829,N/A,1.8982,N/A,8.102
2003-08-25,1.0888,127.85,1.9462,0.58466,32.43,7.4318,15.6466,0.6909,256.21,3.4529,0.6285,0.4247,4.362,36850,N/A,9.2435,234.95,42.02,1.54,89.45,8.297,N/A,N/A,1515000,N/A,1.6723,N/A,1.5271,N/A,8.4913,N/A,N/A,1274.93,N/A,N/A,1.8629,N/A,1.9008,N/A,8.1368
2003-08-22,1.0894,128.37,1.9462,0.58483,32.33,7.4326,15.6466,0.6919,257.39,3.453,0.629,0.4248,4.363,36900,N/A,9.2089,235.2,41.98,1.5422,89.12,8.286,N/A,N/A,1518000,N/A,1.6758,N/A,1.5375,N/A,8.4957,N/A,N/A,1274.27,N/A,N/A,1.8737,N/A,1.9001,N/A,8.1606
2003-08-21,1.1009,129.76,1.9463,0.58569,32.51,7.4329,15.6466,0.6944,258.65,3.453,0.6338,0.4255,4.363,37000,N/A,9.2093,235.16,41.925,1.5424,89.13,8.2765,N/A,N/A,1540000,N/A,1.6716,N/A,1.5476,N/A,8.5854,N/A,N/A,1291.25,N/A,N/A,1.8697,N/A,1.908,N/A,8.1848
2003-08-20,1.1109,131.46,1.9462,0.58586,32.44,7.4335,15.6466,0.6974,259.8,3.4527,0.6383,0.4261,4.375,37080,N/A,9.2533,235.145,41.993,1.543,89.17,8.306,N/A,N/A,1556000,N/A,1.6911,N/A,1.551,N/A,8.6633,N/A,N/A,1305.92,N/A,N/A,1.8908,N/A,1.9409,N/A,8.217
2003-08-19,1.1065,132.32,1.9462,0.58593,32.35,7.4337,15.6466,0.6991,259.74,3.4524,0.6376,0.4262,4.3675,37080,N/A,9.3148,235.115,42.135,1.5483,88.85,8.332,N/A,N/A,1555000,N/A,1.6925,N/A,1.5477,N/A,8.6292,N/A,N/A,1304.73,N/A,N/A,1.8956,N/A,1.9392,N/A,8.1117
2003-08-18,1.1188,133.93,1.9462,0.58699,32.23,7.4323,15.6466,0.7033,261.36,3.4524,0.6425,0.4271,4.38,37190,N/A,9.2411,235.085,42.185,1.5454,89.2,8.3045,N/A,N/A,1566000,N/A,1.6965,N/A,1.5543,N/A,8.7257,N/A,N/A,1318.28,N/A,N/A,1.8981,N/A,1.9593,N/A,8.1613
2003-08-15,1.1247,134,1.9463,0.5869,32.2,7.4327,15.6466,0.70375,260.92,3.4525,0.6436,0.4272,4.374,37330,N/A,9.2322,235.02,42.16,1.5438,89.75,8.2825,N/A,N/A,1574000,N/A,1.7089,N/A,1.5659,N/A,8.7758,N/A,N/A,1326.02,N/A,N/A,1.9102,N/A,1.9682,N/A,8.261
2003-08-14,1.127,134.76,1.9462,0.58696,32.17,7.4319,15.6466,0.7012,260.55,3.4524,0.6449,0.4271,4.381,37330,N/A,9.2273,235.055,41.99,1.5474,89.42,8.315,N/A,N/A,1580000,N/A,1.718,N/A,1.5575,N/A,8.7896,N/A,N/A,1325.97,N/A,N/A,1.9185,N/A,1.9754,N/A,8.338
2003-08-13,1.1277,134.25,1.9461,0.58716,32.096,7.4325,15.6466,0.7032,258.68,3.4533,0.6455,0.4274,4.3778,37325,N/A,9.2467,235.005,41.83,1.5462,90.31,8.281,N/A,N/A,1583000,N/A,1.7217,N/A,1.5615,N/A,8.7951,N/A,N/A,1330.4,N/A,N/A,1.9253,N/A,1.9776,N/A,8.3931
2003-08-12,1.1312,134.04,1.946,0.58716,32.205,7.433,15.6466,0.7065,258.64,3.4533,0.6463,0.4279,4.3698,37280,N/A,9.2671,234.995,41.86,1.5426,90,8.2425,N/A,N/A,1586500,N/A,1.7195,N/A,1.5656,N/A,8.8225,N/A,N/A,1333.29,N/A,N/A,1.9265,N/A,1.9846,N/A,8.3126
2003-08-11,1.1295,133.86,1.9461,0.58706,32.149,7.4331,15.6466,0.70545,258.5,3.4533,0.6456,0.4276,4.3684,37375,N/A,9.2355,234.965,41.89,1.5383,88.74,8.202,N/A,N/A,1585000,N/A,1.7214,N/A,1.5722,N/A,8.8093,N/A,N/A,1331.85,N/A,N/A,1.9284,N/A,1.9824,N/A,8.3129
2003-08-08,1.1326,134.83,1.9462,0.58706,32.03,7.4345,15.6466,0.70335,259.24,3.4533,0.6469,0.4276,4.364,37300,N/A,9.202,234.945,41.71,1.5367,88.63,8.1625,N/A,N/A,1588000,N/A,1.7384,N/A,1.5813,N/A,8.8337,N/A,N/A,1337,N/A,N/A,1.945,N/A,1.9879,N/A,8.3066
2003-08-07,1.1353,136.11,1.9463,0.58706,32.06,7.4343,15.6466,0.70635,261.32,3.4527,0.6489,0.4281,4.375,37355,N/A,9.2085,234.915,41.735,1.5372,88.21,8.165,N/A,N/A,1603000,N/A,1.7527,N/A,1.592,N/A,8.8547,N/A,N/A,1345.27,N/A,N/A,1.9643,N/A,1.9952,N/A,8.3036
2003-08-06,1.1392,136.95,1.9465,0.58679,32.156,7.4348,15.6466,0.705,261.95,3.4527,0.6502,0.428,4.3819,37390,N/A,9.1997,234.84,41.81,1.5344,88.21,8.182,N/A,N/A,1603000,N/A,1.7572,N/A,1.5942,N/A,8.885,N/A,N/A,1349.55,N/A,N/A,1.9646,N/A,2.0089,N/A,8.4019
2003-08-05,1.1333,136.49,1.9466,0.58675,32.171,7.433,15.6466,0.7045,262.05,3.4526,0.6484,0.4277,4.3666,37320,N/A,9.22,234.795,41.89,1.5321,87.95,8.227,N/A,N/A,1591000,N/A,1.758,N/A,1.5958,N/A,8.8388,N/A,N/A,1346.08,N/A,N/A,1.9566,N/A,2.0002,N/A,8.4661
2003-08-04,1.1307,136.28,1.9465,0.5872,32.272,7.4317,15.6466,0.7015,263.03,3.4525,0.6471,0.4273,4.3813,37370,N/A,9.2597,234.775,41.99,1.5367,87.9,8.171,N/A,N/A,1607000,N/A,1.7374,N/A,1.582,N/A,8.8185,N/A,N/A,1335.53,N/A,N/A,1.9339,N/A,1.9925,N/A,8.4742
2003-08-01,1.1169,134.63,1.9466,0.58741,32.31,7.4302,15.6466,0.6962,264.25,3.4527,0.6424,0.4263,4.4,37203,N/A,9.2302,234.76,41.989,1.5303,87.4,8.157,N/A,N/A,1609000,N/A,1.7258,N/A,1.5709,N/A,8.7109,N/A,N/A,1322.63,N/A,N/A,1.9298,N/A,1.9682,N/A,8.373
2003-07-31,1.1318,135.72,1.9467,0.58754,32.22,7.4311,15.6466,0.7019,263.93,3.4525,0.647,0.4274,4.3728,37114,N/A,9.188,234.795,41.85,1.5464,87.69,8.161,N/A,N/A,1606000,N/A,1.7455,N/A,1.5867,N/A,8.8271,N/A,N/A,1335.35,N/A,N/A,1.9521,N/A,1.9901,N/A,8.426
2003-07-30,1.142,136.97,1.9466,0.58754,31.983,7.4312,15.6466,0.7044,263.38,3.4532,0.6504,0.428,4.374,37247,N/A,9.178,234.66,41.835,1.5494,87.58,8.2065,N/A,N/A,1631000,N/A,1.7373,N/A,1.5922,N/A,8.9065,N/A,N/A,1347.45,N/A,N/A,1.9526,N/A,2.0058,N/A,8.4333
2003-07-29,1.1462,137.26,1.9464,0.58754,31.971,7.4313,15.6466,0.7062,262.67,3.4533,0.6518,0.4284,4.3797,37325,N/A,9.184,234.6,41.95,1.5484,87.62,8.248,N/A,N/A,1650000,N/A,1.726,N/A,1.5876,N/A,8.9392,N/A,N/A,1350.91,N/A,N/A,1.944,N/A,2.0107,N/A,8.4177
2003-07-28,1.1489,137.23,1.9467,0.58751,32,7.4308,15.6466,0.7068,263.94,3.4534,0.6522,0.4285,4.408,37180,N/A,9.1666,234.6,42.055,1.5481,87.71,8.208,N/A,N/A,1630000,N/A,1.7322,N/A,1.5901,N/A,8.9604,N/A,N/A,1354.27,N/A,N/A,1.9522,N/A,2.0108,N/A,8.4689
2003-07-25,1.1477,136.46,1.9466,0.58751,32.092,7.4317,15.6466,0.711,264.06,3.4531,0.6519,0.429,4.4292,37120,N/A,9.1925,234.495,42.06,1.5479,88.17,8.2285,N/A,N/A,1624000,N/A,1.7308,N/A,1.5994,N/A,8.9509,N/A,N/A,1354.46,N/A,N/A,1.9569,N/A,2.0067,N/A,8.5888
2003-07-24,1.1467,136.5,1.9466,0.58737,32.126,7.4323,15.6466,0.7116,265.98,3.4528,0.6517,0.429,4.4148,37075,N/A,9.1977,234.525,42.095,1.5494,88.25,8.27,N/A,N/A,1635000,N/A,1.7282,N/A,1.6011,N/A,8.9431,N/A,N/A,1352.76,N/A,N/A,1.9559,N/A,2.0038,N/A,8.5941
2003-07-23,1.1401,135.67,1.9466,0.58737,32.174,7.4333,15.6466,0.711,267.64,3.4526,0.6492,0.4287,4.4217,36859,N/A,9.244,234.55,42.22,1.545,87.98,8.321,N/A,N/A,1601000,N/A,1.74,N/A,1.6125,N/A,8.8917,N/A,N/A,1346.29,N/A,N/A,1.9715,N/A,2.0021,N/A,8.6348
2003-07-22,1.1343,135.18,1.9466,0.58741,32.192,7.4342,15.6466,0.7083,266.32,3.4523,0.6473,0.4282,4.4434,36778,N/A,9.2718,234.51,42.257,1.5434,88.02,8.343,N/A,N/A,1577000,N/A,1.7372,N/A,1.5951,N/A,8.8467,N/A,N/A,1341.76,N/A,N/A,1.9663,N/A,1.9936,N/A,8.5932
2003-07-21,1.1284,133.84,1.9468,0.5873,32.3,7.4347,15.6466,0.7089,265.95,3.4523,0.6454,0.428,4.4575,36750,N/A,9.2763,234.55,42.38,1.538,87.76,8.358,N/A,N/A,1568000,N/A,1.7416,N/A,1.5886,N/A,8.8007,N/A,N/A,1329.82,N/A,N/A,1.9697,N/A,1.9827,N/A,8.6743
2003-07-18,1.1205,133.49,1.9466,0.5873,32.084,7.4338,15.6466,0.70445,267.35,3.4524,0.6427,0.4273,4.4781,36760,N/A,9.2374,234.535,42.18,1.5366,87.35,8.3595,N/A,N/A,1564000,N/A,1.7303,N/A,1.5754,N/A,8.7389,N/A,N/A,1323.31,N/A,N/A,1.9488,N/A,1.9751,N/A,8.6331
